               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.024024,           0.0072716,           0.0076049,             0.98157,             0.99933,             0.98236,             0.85069,            0.010213,           0.0035317,           0.0027849,           0.0068914,           0.0068914,           0.0068914
                 159,            0.022461,           0.0063778,           0.0075808,             0.98385,                   1,             0.98319,             0.61087,            0.019273,           0.0039972,           0.0026106,           0.0068716,           0.0068716,           0.0068716
                 160,            0.028849,           0.0078082,           0.0072396,             0.98425,                   1,             0.98597,             0.81686,            0.012868,           0.0036244,            0.002561,           0.0068518,           0.0068518,           0.0068518
                 161,            0.024647,           0.0088919,           0.0052162,             0.98403,                   1,             0.99028,             0.77838,             0.01293,           0.0035265,            0.002554,            0.006832,            0.006832,            0.006832
                 162,            0.025212,           0.0082756,            0.005762,             0.98426,                   1,             0.99153,             0.77143,            0.011677,           0.0034677,           0.0024854,           0.0068122,           0.0068122,           0.0068122
                 163,            0.019597,           0.0071242,           0.0068828,             0.98359,                   1,             0.99194,              0.7389,            0.012244,           0.0035196,           0.0024446,           0.0067924,           0.0067924,           0.0067924
                 164,             0.03146,           0.0090453,           0.0067274,             0.98362,                   1,             0.98917,             0.76331,            0.014178,           0.0035599,           0.0023841,           0.0067726,           0.0067726,           0.0067726
                 165,            0.024437,           0.0075801,           0.0058416,             0.98326,                   1,             0.99111,             0.73057,            0.012876,            0.003362,           0.0023894,           0.0067528,           0.0067528,           0.0067528
                 166,            0.022655,           0.0076166,           0.0049398,             0.98353,                   1,             0.98875,             0.84888,           0.0088921,            0.003189,           0.0023627,            0.006733,            0.006733,            0.006733
                 167,            0.020767,           0.0073782,           0.0099726,             0.98143,                   1,             0.98944,             0.66604,            0.018058,           0.0037802,           0.0023584,           0.0067132,           0.0067132,           0.0067132
                 168,            0.026531,           0.0074424,           0.0077024,               0.984,                   1,             0.98833,             0.84151,           0.0093848,           0.0031974,           0.0023397,           0.0066934,           0.0066934,           0.0066934
                 169,            0.023369,           0.0072283,           0.0078209,             0.80599,                   1,             0.93591,              0.6738,            0.017306,           0.0036154,           0.0023385,           0.0066736,           0.0066736,           0.0066736
                 170,            0.023687,           0.0073348,           0.0076221,             0.98378,                   1,             0.98319,             0.83854,           0.0093906,           0.0031369,           0.0023709,           0.0066538,           0.0066538,           0.0066538
                 171,            0.018144,           0.0084465,           0.0070139,             0.87877,                   1,             0.98236,             0.73241,            0.013391,           0.0035961,           0.0023531,            0.006634,            0.006634,            0.006634
                 172,            0.026612,           0.0073353,           0.0066744,             0.98389,                   1,             0.98236,             0.82216,            0.011678,           0.0034927,           0.0023702,           0.0066142,           0.0066142,           0.0066142
                 173,            0.022677,           0.0074329,           0.0078695,             0.98392,                   1,             0.98236,             0.75721,             0.01149,           0.0035822,           0.0023714,           0.0065944,           0.0065944,           0.0065944
                 174,             0.02029,           0.0069513,           0.0085581,              0.9839,                   1,             0.98236,             0.87595,           0.0082708,           0.0032153,           0.0023525,           0.0065746,           0.0065746,           0.0065746
                 175,            0.019089,           0.0078929,           0.0082876,             0.97121,                   1,              0.9727,             0.76931,            0.015164,           0.0036155,           0.0023647,           0.0065548,           0.0065548,           0.0065548
                 176,             0.02801,            0.008023,           0.0062917,             0.98443,                   1,             0.98194,             0.81095,           0.0095253,           0.0032402,           0.0023985,            0.006535,            0.006535,            0.006535
                 177,            0.021773,           0.0077024,           0.0071695,              0.9845,                   1,             0.98194,             0.71049,            0.013748,           0.0034503,            0.002446,           0.0065152,           0.0065152,           0.0065152
                 178,            0.021363,           0.0073393,           0.0064702,             0.98447,                   1,             0.98194,             0.77841,            0.011888,           0.0032784,           0.0024491,           0.0064954,           0.0064954,           0.0064954
                 179,            0.022024,           0.0075726,           0.0073649,             0.98433,                   1,             0.98194,              0.6904,            0.013853,           0.0035931,           0.0024834,           0.0064756,           0.0064756,           0.0064756
                 180,            0.025416,           0.0077922,           0.0064325,             0.98423,                   1,             0.98153,             0.84583,            0.010783,           0.0033892,           0.0024926,           0.0064558,           0.0064558,           0.0064558
                 181,            0.022452,           0.0062573,           0.0074776,             0.98436,                   1,             0.98194,             0.74872,             0.01412,           0.0036243,           0.0024918,            0.006436,            0.006436,            0.006436
                 182,            0.023148,           0.0073737,           0.0061709,             0.98446,                   1,             0.98153,             0.83445,           0.0098032,           0.0032446,           0.0024787,           0.0064162,           0.0064162,           0.0064162
                 183,            0.020937,           0.0065781,           0.0088628,             0.98422,                   1,             0.98194,              0.6906,            0.012588,           0.0035447,           0.0024268,           0.0063964,           0.0063964,           0.0063964
                 184,            0.023964,           0.0072632,           0.0058985,              0.9521,                   1,             0.98389,             0.82367,            0.013114,           0.0034428,           0.0023436,           0.0063766,           0.0063766,           0.0063766
                 185,            0.022877,           0.0073904,           0.0069368,             0.98405,                   1,             0.98472,             0.81296,            0.011387,           0.0033897,           0.0022957,           0.0063568,           0.0063568,           0.0063568
                 186,             0.02045,           0.0072398,            0.006593,             0.98426,                   1,             0.98556,             0.78774,            0.010661,           0.0033735,           0.0022676,            0.006337,            0.006337,            0.006337
                 187,            0.015921,           0.0068159,           0.0052688,             0.92485,                   1,              0.9845,              0.7036,            0.016275,           0.0035923,           0.0021923,           0.0063172,           0.0063172,           0.0063172
                 188,            0.028584,           0.0073922,            0.005099,             0.98386,                   1,              0.9875,             0.84571,             0.01243,           0.0032792,           0.0021934,           0.0062974,           0.0062974,           0.0062974
                 189,            0.022192,           0.0067473,           0.0052108,             0.98397,                   1,             0.98708,             0.73593,            0.012354,           0.0032985,           0.0021929,           0.0062776,           0.0062776,           0.0062776
                 190,            0.020028,           0.0069387,           0.0050965,             0.98412,                   1,             0.98472,             0.83164,           0.0092292,           0.0030945,            0.002185,           0.0062578,           0.0062578,           0.0062578
                 191,            0.018198,           0.0069272,           0.0059091,             0.98407,                   1,             0.98319,             0.66215,            0.015038,           0.0035156,            0.002205,            0.006238,            0.006238,            0.006238
                 192,            0.025598,           0.0083624,           0.0061442,             0.98411,                   1,             0.98319,              0.7882,           0.0097764,           0.0031787,            0.002207,           0.0062182,           0.0062182,           0.0062182
                 193,            0.021355,             0.00675,           0.0065494,             0.98438,                   1,             0.98278,             0.76677,            0.012921,           0.0034542,           0.0022614,           0.0061984,           0.0061984,           0.0061984
                 194,            0.019501,           0.0064446,            0.006049,             0.98432,                   1,             0.98278,             0.87676,           0.0090345,           0.0031669,           0.0022861,           0.0061786,           0.0061786,           0.0061786
                 195,            0.016775,           0.0067265,           0.0052328,             0.98407,                   1,             0.98194,             0.82818,            0.011949,           0.0032632,            0.002275,           0.0061588,           0.0061588,           0.0061588
                 196,             0.02419,           0.0072008,           0.0055165,             0.98405,                   1,             0.98194,             0.73498,            0.013931,           0.0036193,            0.002279,            0.006139,            0.006139,            0.006139
                 197,            0.022668,             0.00698,            0.007483,             0.98428,                   1,             0.98319,             0.82767,            0.010109,           0.0033228,           0.0023133,           0.0061192,           0.0061192,           0.0061192
                 198,            0.018807,           0.0070973,           0.0058867,             0.98431,                   1,             0.98361,             0.83385,           0.0093869,           0.0033237,           0.0023119,           0.0060994,           0.0060994,           0.0060994
                 199,            0.015156,           0.0061978,           0.0089981,             0.98331,                   1,             0.98597,             0.84021,            0.011967,           0.0033845,           0.0023237,           0.0060796,           0.0060796,           0.0060796
                 200,              0.0242,           0.0072594,           0.0049457,             0.98293,                   1,             0.98792,             0.78682,            0.011975,           0.0033677,           0.0023051,           0.0060598,           0.0060598,           0.0060598
                 201,            0.021654,           0.0068445,           0.0039132,             0.98337,                   1,             0.98833,             0.88113,           0.0089671,           0.0030982,           0.0022778,             0.00604,             0.00604,             0.00604
                 202,            0.019846,           0.0062641,           0.0047314,             0.98384,                   1,             0.98639,             0.79854,            0.011778,            0.003308,           0.0022482,           0.0060202,           0.0060202,           0.0060202
                 203,            0.017185,           0.0071596,           0.0068483,             0.98408,                   1,             0.99194,             0.78626,            0.013281,           0.0035559,           0.0022645,           0.0060004,           0.0060004,           0.0060004
                 204,            0.025702,           0.0071781,           0.0081957,             0.98454,                   1,             0.99153,             0.84977,            0.010087,           0.0032362,           0.0022485,           0.0059806,           0.0059806,           0.0059806
                 205,            0.021211,           0.0070405,           0.0064173,             0.98428,                   1,             0.99194,             0.85844,             0.01145,           0.0033576,            0.002259,           0.0059608,           0.0059608,           0.0059608
                 206,            0.019189,           0.0068005,           0.0063449,             0.98333,                   1,             0.99069,             0.80361,            0.010011,           0.0032082,           0.0023007,            0.005941,            0.005941,            0.005941
                 207,            0.016972,           0.0070146,           0.0050151,             0.95963,              0.9909,             0.98833,             0.70864,            0.013689,           0.0033975,           0.0023786,           0.0059212,           0.0059212,           0.0059212
                 208,            0.025283,           0.0074376,           0.0071476,             0.97816,             0.99854,             0.98278,             0.79938,             0.01177,            0.003319,           0.0023954,           0.0059014,           0.0059014,           0.0059014
                 209,            0.021408,           0.0068445,           0.0048592,             0.97782,              0.9985,             0.98236,             0.84312,           0.0097493,            0.003192,           0.0024157,           0.0058816,           0.0058816,           0.0058816
                 210,            0.018937,           0.0061619,           0.0052127,             0.97841,             0.99863,             0.98236,              0.8824,           0.0080845,           0.0031426,           0.0023867,           0.0058618,           0.0058618,           0.0058618
                 211,             0.01777,           0.0066562,           0.0061364,             0.98122,             0.99947,             0.98236,             0.73081,            0.013313,           0.0034251,            0.002271,            0.005842,            0.005842,            0.005842
                 212,            0.027027,            0.006518,           0.0055707,             0.98237,                   1,             0.98278,             0.79916,            0.011654,           0.0032223,           0.0022678,           0.0058222,           0.0058222,           0.0058222
                 213,             0.02108,           0.0071115,           0.0050822,             0.98304,                   1,             0.98472,             0.88367,           0.0090485,           0.0029916,           0.0022547,           0.0058024,           0.0058024,           0.0058024
                 214,            0.022166,           0.0074298,           0.0050772,             0.98329,                   1,             0.98639,             0.85908,            0.010769,           0.0031686,           0.0022622,           0.0057826,           0.0057826,           0.0057826
                 215,            0.017116,           0.0067873,            0.006051,             0.98316,                   1,              0.9875,             0.81185,            0.013598,           0.0033358,           0.0022247,           0.0057628,           0.0057628,           0.0057628
                 216,            0.023933,           0.0071182,           0.0048161,             0.98307,                   1,             0.98708,             0.81575,            0.010361,            0.003074,           0.0022436,            0.005743,            0.005743,            0.005743
                 217,            0.019367,           0.0070052,           0.0052332,             0.98262,             0.99998,             0.98833,             0.76203,            0.011451,           0.0031488,           0.0022595,           0.0057232,           0.0057232,           0.0057232
                 218,            0.017618,            0.007482,           0.0064639,             0.98175,             0.99941,             0.98875,             0.83796,           0.0086017,           0.0029597,           0.0022741,           0.0057034,           0.0057034,           0.0057034
                 219,            0.014814,           0.0066365,            0.005851,             0.98236,             0.99956,             0.98875,             0.75294,            0.012639,            0.003318,           0.0022417,           0.0056836,           0.0056836,           0.0056836
                 220,            0.023339,           0.0068461,           0.0055577,             0.98294,             0.99974,             0.98875,             0.86538,            0.010482,           0.0031614,           0.0022448,           0.0056638,           0.0056638,           0.0056638
                 221,            0.020052,           0.0066198,           0.0072181,             0.98338,                   1,             0.98833,             0.77072,           0.0099475,           0.0031042,           0.0022465,            0.005644,            0.005644,            0.005644
                 222,            0.018182,            0.006867,           0.0061095,             0.98375,                   1,             0.98917,             0.84112,           0.0090267,           0.0030356,           0.0022388,           0.0056242,           0.0056242,           0.0056242
                 223,            0.016592,           0.0058315,           0.0064925,             0.98376,                   1,             0.98792,             0.84806,             0.01259,           0.0032991,           0.0022357,           0.0056044,           0.0056044,           0.0056044
                 224,            0.023449,           0.0065834,           0.0067446,             0.98308,                   1,             0.98708,             0.86151,            0.008151,           0.0029648,           0.0022593,           0.0055846,           0.0055846,           0.0055846
                 225,            0.018751,           0.0069216,           0.0046542,             0.98311,                   1,             0.98667,             0.80205,            0.010407,            0.003189,           0.0022485,           0.0055648,           0.0055648,           0.0055648
                 226,            0.018704,           0.0071029,           0.0084838,             0.98391,                   1,             0.98667,             0.86669,           0.0086737,            0.003241,           0.0022193,            0.005545,            0.005545,            0.005545
                 227,            0.017462,           0.0060771,           0.0056384,             0.98447,                   1,             0.98667,             0.85369,            0.011575,            0.003363,           0.0021935,           0.0055252,           0.0055252,           0.0055252
                 228,            0.020983,           0.0068091,           0.0058161,             0.98448,                   1,              0.9875,             0.84795,             0.01124,           0.0033615,           0.0021918,           0.0055054,           0.0055054,           0.0055054
                 229,             0.02082,           0.0068417,            0.007444,             0.98446,                   1,              0.9875,             0.80343,           0.0090997,           0.0032123,           0.0021782,           0.0054856,           0.0054856,           0.0054856
                 230,            0.018235,           0.0066256,           0.0067344,             0.98414,                   1,             0.98639,             0.85746,           0.0090604,           0.0031687,           0.0021876,           0.0054658,           0.0054658,           0.0054658
                 231,            0.016476,           0.0063747,             0.00468,             0.98437,                   1,             0.98278,             0.78043,            0.012477,           0.0034849,            0.002157,            0.005446,            0.005446,            0.005446
                 232,            0.023143,           0.0071264,           0.0068619,             0.98431,                   1,             0.98361,             0.81986,            0.009034,           0.0031638,           0.0021581,           0.0054262,           0.0054262,           0.0054262
                 233,            0.018339,           0.0064272,           0.0053756,             0.98425,                   1,             0.98361,             0.85775,            0.011016,           0.0034779,           0.0021534,           0.0054064,           0.0054064,           0.0054064
                 234,            0.019865,           0.0070971,           0.0051823,              0.9842,                   1,             0.98361,             0.87057,           0.0079999,           0.0032112,           0.0021333,           0.0053866,           0.0053866,           0.0053866
                 235,            0.016713,           0.0060321,           0.0056505,             0.98353,                   1,             0.98319,             0.83244,            0.011237,           0.0031363,            0.002063,           0.0053668,           0.0053668,           0.0053668
                 236,            0.022443,           0.0068469,           0.0075046,             0.98312,                   1,             0.98236,             0.84841,            0.010338,            0.003104,            0.002066,            0.005347,            0.005347,            0.005347
                 237,            0.020569,           0.0058897,           0.0071175,              0.9826,                   1,             0.98236,             0.85184,            0.011352,           0.0032402,            0.002036,           0.0053272,           0.0053272,           0.0053272
                 238,            0.018644,            0.007247,           0.0064687,             0.98135,             0.99974,             0.98236,             0.89756,           0.0082639,           0.0030201,            0.002064,           0.0053074,           0.0053074,           0.0053074
                 239,            0.015622,           0.0064196,           0.0072815,             0.97655,              0.9982,             0.98278,             0.83714,           0.0097776,           0.0031586,           0.0021061,           0.0052876,           0.0052876,           0.0052876
                 240,            0.019916,           0.0070237,           0.0058319,             0.98366,             0.99027,             0.98556,             0.86947,           0.0089119,           0.0030322,           0.0021426,           0.0052678,           0.0052678,           0.0052678
                 241,            0.019732,           0.0062818,           0.0061788,             0.98299,              0.9899,             0.98597,             0.86163,            0.011114,           0.0032327,           0.0021996,            0.005248,            0.005248,            0.005248
                 242,            0.017675,            0.006853,           0.0060303,             0.98219,             0.98961,             0.98792,             0.89126,           0.0086007,           0.0030323,            0.002292,           0.0052282,           0.0052282,           0.0052282
                 243,            0.016195,           0.0065283,           0.0052793,             0.98251,             0.98953,             0.98875,             0.85181,            0.010597,           0.0031967,           0.0022793,           0.0052084,           0.0052084,           0.0052084
                 244,            0.022108,           0.0067791,           0.0059074,              0.9838,             0.98985,             0.98917,             0.84747,           0.0094088,           0.0032029,           0.0022139,           0.0051886,           0.0051886,           0.0051886
                 245,            0.017549,           0.0060626,           0.0057747,               0.984,             0.98989,             0.98917,             0.85729,           0.0084966,           0.0031401,           0.0021859,           0.0051688,           0.0051688,           0.0051688
                 246,            0.019016,           0.0072639,           0.0053776,               0.984,             0.98982,             0.99028,             0.89462,           0.0085856,            0.003089,           0.0022086,            0.005149,            0.005149,            0.005149
                 247,            0.014895,           0.0060721,           0.0075818,             0.98333,             0.98982,             0.98917,             0.82312,            0.011397,           0.0033999,           0.0021797,           0.0051292,           0.0051292,           0.0051292
                 248,            0.021155,           0.0069958,           0.0076917,             0.98299,             0.98972,             0.98792,             0.81852,           0.0099004,           0.0033824,           0.0021921,           0.0051094,           0.0051094,           0.0051094
                 249,            0.018689,           0.0066868,            0.005987,             0.98333,             0.98986,             0.98917,             0.88283,           0.0078427,           0.0031597,           0.0021828,           0.0050896,           0.0050896,           0.0050896
                 250,            0.016118,           0.0059547,           0.0065316,             0.97596,             0.99836,              0.9875,              0.9034,            0.007211,           0.0029905,           0.0021099,           0.0050698,           0.0050698,           0.0050698
                 251,            0.015639,           0.0051296,           0.0039534,             0.98149,             0.99982,             0.98792,             0.85157,            0.012981,           0.0033313,           0.0019922,             0.00505,             0.00505,             0.00505
                 252,            0.020069,           0.0078419,           0.0052187,             0.98233,                   1,             0.98597,             0.90125,            0.010221,           0.0030824,           0.0019513,           0.0050302,           0.0050302,           0.0050302
                 253,            0.018589,            0.006507,             0.00465,             0.98243,                   1,             0.98639,              0.7801,            0.011643,           0.0033175,           0.0019567,           0.0050104,           0.0050104,           0.0050104
                 254,            0.018075,           0.0066359,           0.0049001,             0.98285,                   1,             0.98389,             0.88466,           0.0082007,           0.0029565,           0.0019287,           0.0049906,           0.0049906,           0.0049906
                 255,             0.01745,           0.0064593,           0.0069233,             0.98321,                   1,             0.98472,             0.85031,            0.010699,           0.0031573,           0.0019072,           0.0049708,           0.0049708,           0.0049708
                 256,             0.02081,           0.0070107,           0.0047823,             0.98363,                   1,             0.98319,             0.85951,           0.0072198,           0.0028385,            0.001883,            0.004951,            0.004951,            0.004951
                 257,            0.018405,           0.0054827,            0.005273,             0.98386,                   1,             0.98319,             0.85703,            0.009596,            0.002972,           0.0018818,           0.0049312,           0.0049312,           0.0049312
                 258,            0.019282,           0.0067556,           0.0068689,               0.984,                   1,             0.98278,             0.85498,            0.008855,           0.0029935,           0.0018541,           0.0049114,           0.0049114,           0.0049114
                 259,            0.017923,           0.0067519,           0.0050279,             0.98382,                   1,             0.98278,             0.74634,             0.01151,           0.0033353,           0.0018583,           0.0048916,           0.0048916,           0.0048916
                 260,            0.022483,            0.007025,           0.0063865,             0.98392,                   1,             0.98278,              0.8276,           0.0075176,           0.0029821,           0.0018584,           0.0048718,           0.0048718,           0.0048718
                 261,            0.017869,           0.0062318,           0.0045342,             0.98408,                   1,             0.98389,             0.82062,            0.013168,           0.0033836,           0.0018554,            0.004852,            0.004852,            0.004852
                 262,            0.018884,           0.0066729,           0.0053372,             0.98404,                   1,             0.98389,             0.88723,           0.0085909,           0.0030122,           0.0018562,           0.0048322,           0.0048322,           0.0048322
                 263,            0.014973,           0.0061955,           0.0063407,             0.98402,                   1,             0.98472,             0.84123,            0.010697,           0.0033264,           0.0018593,           0.0048124,           0.0048124,           0.0048124
                 264,            0.021472,            0.006356,           0.0059067,             0.98412,                   1,             0.98556,             0.84599,            0.009468,           0.0031322,           0.0018324,           0.0047926,           0.0047926,           0.0047926
                 265,            0.018056,           0.0067992,           0.0060574,             0.98393,                   1,             0.98597,             0.87939,           0.0094879,           0.0031502,           0.0018303,           0.0047728,           0.0047728,           0.0047728
                 266,            0.020023,            0.006742,           0.0048109,             0.98419,                   1,             0.98597,             0.86026,           0.0082639,           0.0029461,           0.0018178,            0.004753,            0.004753,            0.004753
                 267,            0.016543,           0.0059857,           0.0050267,             0.98456,                   1,             0.98667,             0.80051,            0.012138,           0.0033451,           0.0018034,           0.0047332,           0.0047332,           0.0047332
                 268,            0.019751,           0.0070003,           0.0042316,              0.9844,                   1,             0.98639,             0.91477,            0.007226,           0.0029048,           0.0018028,           0.0047134,           0.0047134,           0.0047134
                 269,            0.016084,           0.0056398,           0.0040122,             0.98443,                   1,             0.98639,             0.82414,           0.0091851,           0.0030897,           0.0017983,           0.0046936,           0.0046936,           0.0046936
                 270,            0.015223,           0.0067743,           0.0044931,              0.9843,                   1,             0.98639,             0.90706,            0.007237,           0.0028981,           0.0017835,           0.0046738,           0.0046738,           0.0046738
                 271,            0.013512,           0.0056511,            0.003831,             0.98409,                   1,             0.98597,             0.78993,            0.011336,           0.0032838,           0.0017547,            0.004654,            0.004654,            0.004654
                 272,            0.021193,           0.0064922,           0.0059432,             0.98412,                   1,             0.98597,             0.91112,           0.0073308,           0.0028733,           0.0017379,           0.0046342,           0.0046342,           0.0046342
                 273,            0.018446,            0.007003,           0.0048131,             0.98426,                   1,             0.98597,             0.84102,            0.010137,           0.0031378,           0.0017422,           0.0046144,           0.0046144,           0.0046144
                 274,            0.017804,           0.0065889,           0.0050658,              0.9843,                   1,             0.98667,             0.89198,           0.0069197,           0.0028758,           0.0017359,           0.0045946,           0.0045946,           0.0045946
                 275,            0.015164,           0.0056122,           0.0055013,              0.9845,                   1,             0.98833,             0.84902,            0.011154,           0.0031698,           0.0017274,           0.0045748,           0.0045748,           0.0045748
                 276,            0.019459,            0.006571,           0.0052173,             0.98445,                   1,             0.98639,             0.87061,           0.0085129,           0.0030538,           0.0017265,            0.004555,            0.004555,            0.004555
                 277,            0.018071,           0.0064189,           0.0060981,             0.98461,                   1,             0.98667,             0.90829,           0.0072799,           0.0029998,           0.0017502,           0.0045352,           0.0045352,           0.0045352
                 278,            0.015322,           0.0056528,           0.0055007,             0.98441,                   1,             0.98514,             0.89184,           0.0065919,           0.0029395,           0.0017359,           0.0045154,           0.0045154,           0.0045154
                 279,            0.015061,           0.0052554,           0.0062774,             0.98414,                   1,             0.98667,             0.87578,            0.011426,           0.0032683,            0.001744,           0.0044956,           0.0044956,           0.0044956
                 280,            0.019789,           0.0058422,           0.0039541,             0.98395,                   1,             0.98514,             0.90139,           0.0080152,           0.0029827,            0.001745,           0.0044758,           0.0044758,           0.0044758
                 281,            0.016662,           0.0065085,           0.0069825,             0.98403,                   1,             0.98431,              0.8467,            0.009458,           0.0030754,            0.001765,            0.004456,            0.004456,            0.004456
                 282,            0.017601,           0.0067793,            0.004612,             0.98418,                   1,             0.98389,             0.88372,            0.008378,           0.0030438,           0.0017799,           0.0044362,           0.0044362,           0.0044362
                 283,            0.014916,           0.0061939,           0.0057992,             0.98443,                   1,             0.98514,             0.85478,            0.010954,           0.0032833,           0.0017618,           0.0044164,           0.0044164,           0.0044164
                 284,            0.019887,           0.0065131,           0.0052356,             0.98452,                   1,             0.98597,             0.87858,           0.0083202,           0.0030532,           0.0017695,           0.0043966,           0.0043966,           0.0043966
                 285,             0.01651,           0.0059495,           0.0042866,             0.98453,                   1,             0.98514,             0.88362,           0.0075872,           0.0030579,           0.0017874,           0.0043768,           0.0043768,           0.0043768
                 286,            0.016412,           0.0063462,           0.0055771,             0.98452,                   1,             0.98556,             0.87823,           0.0074833,           0.0030331,           0.0017932,            0.004357,            0.004357,            0.004357
                 287,            0.014746,           0.0058333,           0.0050677,             0.98443,                   1,             0.98514,             0.86655,           0.0089873,            0.003005,            0.001757,           0.0043372,           0.0043372,           0.0043372
                 288,            0.020903,           0.0068003,           0.0044935,             0.98455,                   1,             0.98431,             0.87967,           0.0093791,           0.0030138,            0.001759,           0.0043174,           0.0043174,           0.0043174
                 289,              0.0179,            0.005588,           0.0055504,             0.98459,                   1,             0.98389,             0.85133,           0.0069452,            0.002755,           0.0017498,           0.0042976,           0.0042976,           0.0042976
                 290,            0.016835,            0.006323,           0.0061533,             0.98465,                   1,             0.98667,             0.90527,           0.0079519,            0.002786,           0.0017543,           0.0042778,           0.0042778,           0.0042778
                 291,             0.01516,           0.0067695,           0.0060882,             0.98459,                   1,             0.98431,             0.87861,           0.0088354,           0.0028959,           0.0017258,            0.004258,            0.004258,            0.004258
                 292,             0.01833,           0.0065063,           0.0039208,             0.98443,                   1,             0.98514,             0.86388,           0.0086163,           0.0028454,           0.0017324,           0.0042382,           0.0042382,           0.0042382
                 293,            0.015992,           0.0060805,           0.0041996,             0.98446,                   1,             0.98667,             0.91906,           0.0068303,           0.0027397,           0.0017157,           0.0042184,           0.0042184,           0.0042184
                 294,            0.015606,           0.0062122,           0.0033487,             0.98442,                   1,              0.9875,             0.89896,           0.0075565,           0.0028365,           0.0017195,           0.0041986,           0.0041986,           0.0041986
                 295,             0.01309,           0.0060258,           0.0064117,             0.98411,                   1,             0.98792,             0.88346,           0.0079321,           0.0028969,           0.0016929,           0.0041788,           0.0041788,           0.0041788
                 296,            0.017501,           0.0061201,           0.0033283,             0.98356,                   1,             0.98792,             0.88101,           0.0073496,           0.0027779,           0.0017082,            0.004159,            0.004159,            0.004159
                 297,            0.016112,           0.0060799,           0.0036043,             0.98301,                   1,             0.98833,             0.90291,           0.0068131,           0.0026791,           0.0017094,           0.0041392,           0.0041392,           0.0041392
                 298,            0.016069,           0.0064797,           0.0040612,             0.98272,                   1,             0.98833,             0.89945,           0.0065062,           0.0026928,           0.0017193,           0.0041194,           0.0041194,           0.0041194
                 299,            0.013631,            0.006234,           0.0039854,             0.98268,                   1,             0.98792,             0.82394,           0.0093685,           0.0029043,           0.0017269,           0.0040996,           0.0040996,           0.0040996
                 300,            0.018368,           0.0057881,           0.0067648,             0.98369,                   1,             0.98667,             0.90309,            0.007452,           0.0027845,           0.0017347,           0.0040798,           0.0040798,           0.0040798
                 301,            0.015904,           0.0059715,           0.0054249,             0.98411,                   1,             0.98875,             0.89329,           0.0075884,            0.002759,           0.0017367,             0.00406,             0.00406,             0.00406
                 302,            0.015627,            0.005688,           0.0045063,             0.98427,                   1,             0.98875,              0.9067,           0.0061265,           0.0026428,           0.0017278,           0.0040402,           0.0040402,           0.0040402
                 303,            0.013612,            0.005757,           0.0049762,              0.9843,                   1,             0.98917,             0.86346,           0.0095831,           0.0029733,           0.0016989,           0.0040204,           0.0040204,           0.0040204
                 304,            0.017662,           0.0064224,           0.0039851,             0.98396,                   1,             0.98917,             0.91962,           0.0082922,           0.0028379,           0.0017045,           0.0040006,           0.0040006,           0.0040006
                 305,             0.01617,           0.0064115,           0.0043583,             0.98396,                   1,             0.98875,             0.89746,           0.0078176,            0.002824,           0.0017039,           0.0039808,           0.0039808,           0.0039808
                 306,            0.014311,           0.0063975,           0.0042134,             0.98414,                   1,             0.98833,             0.90174,           0.0067681,           0.0026481,           0.0016761,            0.003961,            0.003961,            0.003961
                 307,            0.012418,            0.005806,           0.0066604,             0.98421,                   1,             0.98986,              0.8505,           0.0086995,           0.0029266,           0.0016238,           0.0039412,           0.0039412,           0.0039412
                 308,            0.018328,           0.0072821,           0.0025963,             0.98425,                   1,             0.98986,             0.91241,           0.0070849,           0.0027087,           0.0016164,           0.0039214,           0.0039214,           0.0039214
                 309,            0.016234,           0.0059933,           0.0034545,             0.98424,                   1,             0.98986,             0.90399,           0.0078252,           0.0027795,            0.001594,           0.0039016,           0.0039016,           0.0039016
                 310,            0.013726,           0.0057365,           0.0069718,             0.98422,                   1,             0.98986,             0.91247,           0.0060878,           0.0026599,           0.0015974,           0.0038818,           0.0038818,           0.0038818
                 311,            0.013366,           0.0059141,           0.0030503,             0.98413,                   1,             0.99153,             0.87001,           0.0094508,           0.0031089,           0.0015939,            0.003862,            0.003862,            0.003862
                 312,             0.01776,           0.0065811,             0.00358,             0.98413,                   1,             0.99194,             0.90866,           0.0074295,           0.0030368,           0.0016067,           0.0038422,           0.0038422,           0.0038422
                 313,            0.015341,           0.0057054,           0.0054491,             0.98403,                   1,             0.99222,             0.89685,            0.008136,           0.0030665,           0.0015971,           0.0038224,           0.0038224,           0.0038224
                 314,            0.015373,           0.0060247,            0.005338,             0.98408,                   1,             0.99069,             0.92157,           0.0073518,            0.002995,           0.0016045,           0.0038026,           0.0038026,           0.0038026
                 315,            0.014815,           0.0065679,            0.004493,             0.98418,                   1,             0.98917,             0.84638,           0.0080603,            0.002884,           0.0016143,           0.0037828,           0.0037828,           0.0037828
                 316,            0.017527,           0.0062669,           0.0066303,              0.9841,                   1,             0.98875,             0.90389,           0.0068089,           0.0028354,           0.0016289,            0.003763,            0.003763,            0.003763
                 317,            0.014812,           0.0058566,           0.0039822,             0.98403,                   1,             0.98833,             0.91123,            0.006519,           0.0027187,           0.0016233,           0.0037432,           0.0037432,           0.0037432
